label,pixel_acc,iou,dice,precision,recall
ILSVRC2012_val_00038283,0.7910754084587097,0.4591931402683258,0.6293795108795166,0.9955262541770935,0.46014267206192017
ILSVRC2012_val_00030333,0.9592235088348389,0.7621206641197205,0.8650039434432983,0.8468992114067078,0.8838996887207031
ILSVRC2012_val_00023954,0.8920599222183228,0.7492592334747314,0.8566588759422302,1.0,0.7492592334747314
ILSVRC2012_val_00001454,0.9108936786651611,0.637329638004303,0.7784988880157471,0.7862503528594971,0.7708987593650818
ILSVRC2012_val_00022508,0.6893135905265808,0.2742888927459717,0.4304971992969513,0.719853401184082,0.3070669174194336
ILSVRC2012_val_00022205,0.7714046835899353,0.6788644194602966,0.8087185621261597,0.787138044834137,0.8315157890319824
ILSVRC2012_val_00004164,0.17677773535251617,0.06754255294799805,0.12653838098049164,1.0,0.06754255294799805
ILSVRC2012_val_00028035,0.551179826259613,0.5417455434799194,0.7027690410614014,0.9968920946121216,0.5426620244979858
ILSVRC2012_val_00017909,0.6280492544174194,0.418779194355011,0.5903373956680298,1.0,0.418779194355011
ILSVRC2012_val_00024956,0.7571747303009033,0.7521914839744568,0.858572244644165,0.936420738697052,0.7926740646362305
ILSVRC2012_val_00049802,0.9832987785339355,0.8875167965888977,0.9404067993164062,0.8875167965888977,1.0
ILSVRC2012_val_00001150,0.8419164419174194,0.35116565227508545,0.51979660987854,0.3791063129901886,0.8265306353569031
ILSVRC2012_val_00047122,0.534757673740387,0.22530116140842438,0.3677482306957245,0.9503079652786255,0.2279871106147766
ILSVRC2012_val_00029208,0.960957407951355,0.8825116753578186,0.9375895857810974,0.9185393452644348,0.957446813583374
ILSVRC2012_val_00038183,0.609952986240387,0.34904372692108154,0.5174683928489685,0.7869516015052795,0.3854686915874481
ILSVRC2012_val_00033546,0.956034779548645,0.7314994931221008,0.8449318408966064,1.0,0.7314994931221008
ILSVRC2012_val_00040995,0.6494937539100647,0.6494937539100647,0.7875068187713623,1.0,0.6494937539100647
ILSVRC2012_val_00039661,0.6166493892669678,0.4300909638404846,0.6014875769615173,0.9804795384407043,0.43380552530288696
